followers,following,follower_following_ratio,public_repos,gh_impact,name_h,Team type
33.0,20.0,2.736263736263736,134.0,2.0,WjKrn-nPDuwb4poJZFrcbQ/ciqksY6Zr-WgB58mWb2MCQ,human
1.0,0.0,0.0,50.0,0.0,WjtQMx8pyTbWNNQya7S4eA/ccE8EOoialu_QC0zLVKDnA,human
9.0,9.0,2.0,23.0,0.0,Wjv528Nmwdg7cemAZbA_MQ/F2Qwn_h0mTJO-_u53gCaBQ,human
14.0,3.0,2.6666666666666665,79.0,0.0,WjylOCjrqlqy6b_9Fmx7Nw/WjylOCjrqlqy6b_9Fmx7Nw,human
25.0,34.0,4.277777777777778,75.0,2.0,WjziIgKn0NJYp5SqZSE-jg/9mYCcEvLqyioAfW28bFing,human
117.0,131.0,2.139009139009139,251.0,8.0,Wk2tPyhWKWzW_7ECdKQkhQ/YPl6n9yXY5HYkd6pgl3x-A,human
0.0,171.0,0.0,60.0,6.0,WkPqlQghi19y2Oi_PSIo3A/5roKnW8sXH9EvHXdaw3dEw,human
3.0,2.0,1.0,22.0,0.0,WlibacQZAbel7UzjlmI3Kg/-AJ3OL3Rs9UpomEau5b0NQ,human
4.0,11.0,0.9166666666666666,93.0,1.0,WlqxUkQ6Byhqf7emcQNhHQ/YlhA-PfmnvnyeB9j8F7YaA,human
0.0,1.0,0.0,5.0,0.0,WltvQcrkyFNjVbs2MLxSfw/2lE4aEhgcPel162G7TB1SA,human
2.0,7.0,0.5833333333333333,15.0,2.0,Wm4FLKsAECSxa6e2CxcaXg/WR15EF3bJt-Iww74ZuFlSQ,human
2.0,7.0,0.5833333333333333,15.0,2.0,Wm4FLKsAECSxa6e2CxcaXg/wP00F8v5n5vPcVniz3zBqA,human
1.0,0.0,0.0,57.0,1.0,Wm6g9jy7DvJ7KDKphwlMvA/7v9MjJ-9fxGcgC6PlWz1aQ,human
6.0,4.0,2.0,30.0,1.0,WmDGqHNf2Q1CaashxcAfTA/0sGO2slTt2HmdNdtMt8ilw,human
0.0,0.0,0.0,28.0,0.0,WmfrkDtfZ954hSFlyxqsXA/fuV1KzW03_MC8B8nghemcA,human
0.0,0.0,0.0,15.0,0.0,Wmo1-bqbuhTT7XYpmsPCLg/ZqjygT2sEo-dPZq-qq5gew,human
78.0,32.0,7.327272727272726,101.0,5.0,Wmw8XMZmU-lQ486LTVGpiA/E5lInF7vYeQy6FF_VtAUdw,human
0.0,0.0,0.0,3.0,0.0,Wn6jkxOLdjMBn8qjRIUOFA/aqp59-PmUTrTzPga7kKPfA,human
0.0,3.0,0.0,6.0,0.0,WnN1TMiQXsYWJ3qbyvumzQ/0d6q3gaQU59JugI41GYGOA,human
3.0,0.0,0.0,34.0,0.0,WnOr47NaDHn5y7YdHxkIJw/mkquUYUHlbQ1fF5QK7Q8jg,human
60.0,82.0,2.275,225.0,7.0,WnVey5hGS9Y19Ea-kyHZUg/h4ozBb3vsgC-TM4T2YbJsA,human
52.0,133.0,6.959803921568628,345.0,4.0,WnVey5hGS9Y19Ea-kyHZUg/k0rKg-d44jO7C_o_cb6pbQ,human
6.0,15.0,0.6666666666666666,83.0,2.0,WnVey5hGS9Y19Ea-kyHZUg/z9YbinOX-nwQsq5Uj1v67w,human
14.0,20.0,0.8235294117647058,52.0,0.0,Wnb-ueLEy8iX0FrV59aRig/XcqwOa8zHKgt-qG7FVJc4Q,human
14.0,20.0,0.8235294117647058,52.0,0.0,Wnb-ueLEy8iX0FrV59aRig/c_Lqb9VAQGMgHi6DH0z5Ww,human
0.0,0.0,0.0,17.0,1.0,WnkXD5ExMR9iQdTnE8WP-A/xo_0Oq9UJj_ISd_fiML3nQ,human
9.0,13.0,0.6923076923076923,24.0,3.0,Wnm0-8FGezdR3V0XA1l8OQ/xoxVnZVtTKIPQ17XSm5x5g,human
8.0,38.0,0.9583333333333333,43.0,1.0,Wnpdilbj97jzOZyK1-nadQ/H7XaLdqvVswvz3S1DWMYaw,human
18.0,155.0,0.9,283.0,14.0,Wnpdilbj97jzOZyK1-nadQ/vP7KfcLMebU7xg7lHL7-6Q,human
4.0,4.0,2.0,16.0,2.0,Wo5RZoJkAIe3H3-r3h1SMQ/fFQgMhrAdqmNypwftwsLqg,human
20.0,13.0,2.725,60.0,1.0,WoEDxjLbKprtRTtVzwdhiA/q8INe94d8lf4kOFSry40cA,human
0.0,0.0,0.0,12.0,1.0,Wp3h67iNZJ0UBeTGj1_lOg/CY9rzUYh03PK3k6DJie09g,human
2.0,1.0,2.0,14.0,0.0,Wp9Ros3Fd3RvqXc6Dsl7hA/axx3E34Ad89bn8H6ETrlxQ,human
30.0,24.0,2.6573426573426575,92.0,4.0,WpHXoDf2c9yh-7dPB2evuA/nb7DcGCaCeqdIi9uHAzagQ,human
0.0,1.0,0.0,1.0,0.0,WpRgfQRUueNKL-K9rV_zYQ/C-tTMppVGfDvygFHLKu42w,human
42.0,25.0,3.45,165.0,2.0,Wq6CSFlWUow3G4_6rV89vQ/cye1_pC1djRf_qRpg5LjOQ,human
2.0,5.0,0.5,34.0,1.0,WqARpt2xY0N39gGqrLCSAw/scjwVlTyIFU2L4cjyuNAaQ,human
0.0,0.0,0.0,21.0,2.0,WqQBqfLMeCQclSibCW9deA/CWjuAPN4GGUCeYhFcssoOQ,human
3.0,2.0,3.0,3.0,0.0,WqictJ1XJtJc6K-jydkqwQ/T2yToGxVqhKaKt_3JgLsbQ,human
6.0,6.0,3.0,43.0,0.0,Wqk8r8JWriAIBc0yQcmJ8g/vncGQZoC-yEZozAq3a27qA,human
0.0,2.0,0.0,14.0,1.0,Wr-2Rfe5z1OHpzlIuDSBeg/fRpVomGgr1FRvZSt4uUF2w,human
62.0,41.0,4.5875,93.0,6.0,WrGZRxgEGUKUor0ZHKjBHg/O-VQqJhGGDu_ibOtf7Bnnw,human
26.0,21.0,3.476190476190476,37.0,2.0,WrlpU2q5Ls9Xv_lHY-Odhg/hrWZO6V-cBl7AIn8u7becg,human
55.0,1149.0,1.0195459106147227,446.0,17.0,Ws68TLcN27B0sKx2qrF2rg/wgiQeSXq0m_yDBiU1Ug6HQ,human
3.0,2.0,1.5,21.0,1.0,WsfcOkcwR1F9Dbk9fe1QGw/7pmo1hg9Gv5tpXU6zUm0Pg,human
1.0,1.0,0.0,23.0,0.0,Wsj1QLCV9pAuHPb9VA0dNg/HscrfxehiwGQY9wB2TE0cg,human
51.0,51.0,1.6975609756097563,39.0,2.0,WslAFptHtr1zj5zG7ALzoQ/-UAPBK3VxONRihRwJV8rbQ,human
2.0,1.0,2.0,4.0,1.0,WtKb9jyWnp8o7Fpq8wUTWw/2Xumayg1ZDOWKLcZdabmjQ,human
11.0,10.0,4.5,36.0,1.0,WtKb9jyWnp8o7Fpq8wUTWw/LkJ8JorBdoua3ZS2Xi1sFA,human
26.0,38.0,1.4086956521739131,125.0,3.0,WtQXDi7ql_zXiwYWpdoeUg/c76845W28e_tz2hC-9tNdg,human
1.0,9.0,0.16666666666666666,25.0,0.0,WtZHMfiU7qC_H05Pmk0JXw/iMnwC1N_a4_U7B_MxtdGbA,human
14.0,7.0,8.5,23.0,0.0,WtjB_f0RbIQie8NyxtpR-A/xIhFypDWZ7av2d2QuB937w,human
46.0,131.0,0.32061068702290074,129.0,5.0,WtjwQ1a3qnasZ31-WISb1Q/p1xs8ocK_6bLOjMPm9EM3A,human
1.0,3.0,0.5,28.0,0.0,WtyavLg50b2kP2moXOEDMg/tS68PSy1FSGH_42tnsqNPg,human
27.0,23.0,1.968253968253968,93.0,2.0,WudWBfZLJVnTh75GM8RCHg/8EoCDEh1WBGhYf9gP2XxwQ,human
10.0,6.0,3.25,50.0,0.0,WunEa8sEY6ETwyEeZMO10Q/0SWzvR8zBUZA91kj47H0bQ,human
19.0,19.0,3.3174603174603177,51.0,1.0,Wv5CntzA2eTrCDFsqVzM8Q/Wv5CntzA2eTrCDFsqVzM8Q,human
8.0,3.0,2.333333333333333,15.0,1.0,Wv7LDqYOoxLUPcL_bSI_GA/pV53polJnWWNcSsMSNFD9Q,human
3.0,11.0,0.2727272727272727,62.0,1.0,WvEuk-Ivp05lBIR17_3Tyg/0ukWpnWzyvwsfMwCVAD9xQ,human
1.0,1.0,0.0,34.0,1.0,Wvjdho_WJaEcAgMpqlZ1jg/gmGQ4FshNvC1fhgNvRNjRQ,human
39.0,56.0,2.8879032258064514,176.0,11.0,WvvXTIxYOoWknscSmPStTQ/h3Bk6Y3u0HxVmjRUTjyfNA,human
6.0,22.0,0.6666666666666666,15.0,1.0,WwJ1zdOF8SUSZ7nC_-ZhcQ/wdQ6G4z6gcayb6A24yivCw,human
0.0,0.0,0.0,3.0,0.0,WwNGkkZDT52LJdDaPFfxdA/0UvGXpszk5BTWx1Da97hJA,human
1.0,0.0,0.0,23.0,0.0,WwavxSOHl6xZJ8gQgr5kXw/O0HI_RyvnxV1JwdyH80h6Q,human
1.0,0.0,0.0,20.0,1.0,Wwx9in8O_yM-nm0lrNiKDA/S-QOK2RWZ5cIi7kAEAetIw,human
21.0,16.0,2.7,77.0,5.0,WwxF377fB5JkSV6mk5rmMw/3B1xu7XE0qXpNtt57xDBnw,human
0.0,0.0,0.0,17.0,0.0,Wx3OTFxLB4pZWRtX-Bj3HA/0y2taW0MZp3noGG1kQz3Bg,human
107.0,27.0,5.076923076923077,95.0,1.0,WxF5FZ5cNaqn65L63B4vOw/LnZ-QCdkBsqlgLYwZ1Z9xw,human
4.0,3.0,4.0,20.0,0.0,WxF_GSj-Jw27qMEdCO1QLg/WxF_GSj-Jw27qMEdCO1QLg,human
30.0,12.0,9.25,101.0,2.0,Wxq2XCA8nu3oeNNU2iuppA/XzWJtz853RRyc38y6Ax41Q,human
4.0,19.0,0.15789473684210525,51.0,2.0,WyCJH8sz3p7pXwNlcEkP0Q/F68y25DQPRKoHIQZqNWzDg,human
50.0,47.0,1.7214285714285713,94.0,2.0,WyJWeEg1P_Anxfp58VXBhA/ueBdddzQRRCqtURZdGJp9g,human
4.0,6.0,2.5,32.0,1.0,WyOUB4KGC50skC15k6WmcA/HIuXyDsHJiFs1dvIimSw7Q,human
40.0,112.0,0.7564432989690721,138.0,4.0,WyT7aDBfVWUcdKsqt4FfWQ/I4iilLQAFSrDqVm99iHizg,human
6.0,19.0,1.5999999999999999,55.0,2.0,WybyWHW4iPNvuQy3DrvuOA/IFasv63Mt8U_4In-lu_Ktg,human
3.0,6.0,1.5,16.0,0.0,WywEjLNkZScr4n90MYwykQ/7aY7Vw24LgXC_XtfDDuyDw,human
0.0,3.0,0.0,17.0,1.0,WzJm0xllkZSRWalYSSTL4g/tSDAAbKOLmNpDHp9RddjTg,human
65.0,97.0,1.0269151138716357,108.0,8.0,WzQO7LFRPtnPSLp7NZ3uYA/QRvF1Ei4xbu_keKdx4XFqw,human
0.0,0.0,0.0,6.0,0.0,WzR4lmtyEoWH7L56NG_5YA/6woZF5diTdOkj6aB0wYSEg,human
33.0,151.0,0.430316091954023,233.0,13.0,WzzhxiQwKLhoxiiVphr6kg/WJjDUD-lKBQ533nYuNFO4A,human
222.0,189.0,4.7402613034534085,267.0,5.0,X-9fv99tH_COsnN_37QsUw/LrAOWd2NNZDwGMiUu9T_7g,human
27.0,33.0,2.8224637681159424,87.0,4.0,X-ARCxz0GllCqAQxJkOTvg/KYES-_Xm6XFvpBNrzh5G0w,human
27.0,33.0,2.8224637681159424,87.0,4.0,X-ARCxz0GllCqAQxJkOTvg/X9CHJFp-t46zmrfswAf4-w,human
4.0,2.0,1.0,80.0,2.0,X-Eyu72yUtq-Uo-zZaIhEw/4jJ3ZTj1hRTLVOia9niuIQ,human
0.0,3.0,0.0,19.0,0.0,X-O7voS-b8now1fcmu5CvA/oeSPaBrDMv4kwoUP8RkMdg,human
1.0,3.0,0.0,20.0,1.0,X-QmktaTAocwusbhJNXlEw/p3s1mJQcuAPqwPza_kT6yQ,human
15.0,28.0,1.9285714285714286,59.0,3.0,X-cleYUDwWjvxXnPOxM0BQ/PJSTMpYuxTSfjZ6m9242KQ,human
4.0,16.0,0.6666666666666666,56.0,5.0,X-erwKeQVEu3mB_3a6Z-0A/JvLsaGR6o30FkEHb_ftg3g,human
158.0,736.0,0.4371482176360225,555.0,21.0,X-ueXyW9SABl-O0QT-f9PA/1T47iA8J3RsoOEZz5AgArw,human
12.0,8.0,2.333333333333333,21.0,1.0,X05EcgCYrO6VR3f3fNYf6w/cSSpApf10q2plILR0CRUnw,human
1.0,3.0,0.5,14.0,1.0,X0cV7apwo-52z7XxTBdoFw/1Sws9aympEaUD7gd_hmlvg,human
5.0,9.0,0.5,21.0,1.0,X0coWAqYbvYlBbHLLu8Mag/0hdKoHjrOQNSdpHfs7Y8SA,human
9.0,2.0,9.0,14.0,0.0,X0nJMSWej-PT3JxrDUUbKw/xhNri9Ie0iD6JQKISQ53mA,human
100.0,90.0,2.255928853754941,113.0,2.0,X1Zslte_afSn6oCoZnZ4Pw/bjMByU5N6JfsZ_qXNahI1Q,human
19.0,33.0,3.1904761904761902,296.0,2.0,X1pcjhqqelcsRxAhcbNu-w/HJ1fkoQOuwxXJ25L7FGEcw,human-bot
17.0,15.0,2.5555555555555554,30.0,3.0,X1u9SkwNz24S1n0b5ZQ8wQ/s8gvEzrMfbofkkkXDXF3Mg,human
0.0,0.0,0.0,1.0,0.0,X2MKlQk1lF2Jvxbaydc5Dw/-foQupVsrPkdeHiGETnvuQ,human
0.0,3.0,0.0,47.0,0.0,X2PWNcYdDjGj9o6V-7Vs4A/wdkVSnnKj9p70M7N3CXRfw,human
0.0,1.0,0.0,14.0,1.0,X2PcRtjo1zhq8AvDoVVy7g/X2PcRtjo1zhq8AvDoVVy7g,human
318.0,486.0,5.289838375878308,662.0,24.0,X2ej3A1kHflaPbhxZVb-RA/X2ej3A1kHflaPbhxZVb-RA,human
5.0,35.0,0.2902097902097902,185.0,5.0,X2t7Pv2Uwztrrr3R3-TraA/MXmMZQcckXL8JtSqimwVzg,human
92.0,89.0,1.9767441860465116,196.0,8.0,X34g2TW_FJ2cLZpVO0kzKQ/n5CvqqXD71jHO6k3BPh3zg,human
4.0,4.0,2.0,72.0,0.0,X3Pm_VfgpA-v5nxZFPLN3g/50U5xcbL7S1GVa5z5wrE4A,human
29.0,81.0,2.472582972582973,100.0,6.0,X3QnwRw0plt3T_XUb7nIWA/nYgc0a40xUfC-g-fhfHPEQ,human
20.0,74.0,1.1868686868686869,87.0,6.0,X3QnwRw0plt3T_XUb7nIWA/olsvzqNLn_qS-2k8fchaqQ,human
51.0,49.0,1.0625,14.0,1.0,X3YQSARfM2UhpjPb_ISIXw/LgwuWTUeED_DWWbLjBH75A,human
6.0,0.0,0.0,90.0,1.0,X45XwqCdTkMLjT54gEzY5g/_Zb5S4hGe8q3Hcl0vj0chQ,human
2.0,3.0,2.0,83.0,2.0,X47zk6TPSyrGr-L1n_CM8w/Um7P8SRzrk0QwVC7zhke1A,human
41.0,32.0,1.4137931034482758,132.0,2.0,X4ADzyb3xNxpmJby3Mdzhg/ePPz_wu7LbbKcS_t-HSrLw,human
0.0,11.0,0.0,18.0,2.0,X4LWmJok0_X57UxjKwP9pw/RVd0U_yOBH_oydztWgOYFw,human
6.0,7.0,5.0,120.0,3.0,X4LaDdjSpAfWlLJpV4CbqA/TrNpiZu8FhsPeY0W76PriA,human
4.0,4.0,2.6666666666666665,9.0,0.0,X4dUXlQMYF6nSZwGqxJxkg/e16tKL2gKinqcqZiyMWF6g,human
44.0,66.0,1.8333333333333333,64.0,5.0,X5B9X-4bZbJI_5HTOtPwUw/eZsMl8VOLM7Z5XEVs34vBA,human
225.0,457.0,5.660406823460708,560.0,14.0,X5B9X-4bZbJI_5HTOtPwUw/hrjg27Mlhv1dwERUEub2_g,human
92.0,153.0,2.3850574712643677,208.0,7.0,X5B9X-4bZbJI_5HTOtPwUw/nq_vJDPt2TZR3y6lXXemYA,human
0.0,0.0,0.0,4.0,1.0,X5fMSK1OS0eNMAZk080FDg/8ALej0RoHn8eGFvJ4gPDBw,human
0.0,1.0,0.0,31.0,1.0,X5pI7lKWl_arnBMumAUrAg/lT9EvdzrxGRV0D4VvENZaw,human
6.0,5.0,3.0,37.0,0.0,X681GJd9NgfA1P-WHE7wzQ/CLkWoBqkQTAcOLoI-4mcCQ,human
1.0,2.0,1.0,4.0,1.0,X6AOf5gJepwMBZtTCKS4Yw/BMEK64D40nNFr-1R8-5LRg,human
61.0,39.0,2.078341013824885,71.0,4.0,X6GJDHmJ-I_E_B-_4Iaplg/r3oEl1Rpfz_l_RAkwS_iMg,human
0.0,0.0,0.0,16.0,0.0,X6lr-MTpWaeOh9Dja_51XA/0-EoPxybUX-NjwqA2raz3g,human
0.0,0.0,0.0,16.0,0.0,X7FJLfEXXmV3s7MWYC0Qtg/Y9cgUekBwGn4qhsyqgxDuw,human
4.0,2.0,1.0,15.0,0.0,X7SgnKQDL3dUowVPUaVM0Q/2a-oGQIbO5kW8wUTUqC_aQ,human
8.0,2.0,2.0,62.0,1.0,X7V3e6UeRImQeGT0vzQXMw/SIB2ZIXeeCHbE5QDlakTyA,human
15.0,6150.0,0.5358592681226296,415.0,40.0,X7XQqD3u9rd-x1kn3j8Yhg/sI5V2197qFUvDEMd0ec0oA,human
10.0,14.0,1.1111111111111112,100.0,3.0,X7xWlCV3q-4CF3wfD5OmCg/OmUcLp4dxA1t_t8LU6DlsQ,human
207.0,422.0,1.1423975578255252,367.0,17.0,X8AK1WeNlcIVJ6AqPOHcNw/kC_ow3Hi6IJscRWEN8K8FQ,human
1631.0,274.0,30.05247360964384,361.0,13.0,X8PXpqJ-1HjbhlESDW3pjg/X8PXpqJ-1HjbhlESDW3pjg,human
6.0,15.0,1.0,16.0,0.0,X8PXpqJ-1HjbhlESDW3pjg/gXsDMlxEVCY7VmmYlnLEcg,human
33.0,9.0,7.833333333333334,58.0,1.0,X8S4DAzfk4J0qnbT76OxOA/zZo0a9ZSgXbO092-EF7E1g,human
0.0,2.0,0.0,25.0,2.0,X8h1qZkiis4SxrvQMefeqw/w_jLqLBKwStFLYi1IaXeuw,human
0.0,0.0,0.0,6.0,0.0,X8i83iWopuRr8HlVssoanA/SY4X9LCxM5U96O_cjdunUA,human
11.0,2.0,0.0,76.0,2.0,X9AT1H_g7yxLKWc4XWZ1wg/0VTS5lyNxonefzCpUZh1og,human
1.0,3.0,1.0,33.0,0.0,X9AT1H_g7yxLKWc4XWZ1wg/4wq-xwAYHnx7cqNW0tVvwQ,human
0.0,2.0,0.0,29.0,1.0,X9AT1H_g7yxLKWc4XWZ1wg/4zQi9KrKudo3JTGgwZnYsQ,human
0.0,2.0,0.0,24.0,0.0,X9AT1H_g7yxLKWc4XWZ1wg/AnU1RqYMcR_SNGxjK0NLcQ,human
3.0,6.0,1.0,24.0,1.0,X9AT1H_g7yxLKWc4XWZ1wg/KHKABh-va9hgNwzq9F2QNA,human
1.0,5.0,0.0,54.0,0.0,X9AT1H_g7yxLKWc4XWZ1wg/PVQHo5ZK5O73oyIVnaZ1-g,human
16.0,0.0,0.0,6.0,0.0,X9CPTCWGzUV__VLnwAJNPA/X1pTjsvVvjkeJYkqKUikHA,human
14.0,11.0,4.0,49.0,3.0,X9KklL4n2bI8caZfa-mT0g/0juTtNcWqu6J8ZJ8TG1BPA,human
19.0,11.0,3.0357142857142856,66.0,2.0,X9KklL4n2bI8caZfa-mT0g/Xs2YclQwMH0HXS7Uxn_GOQ,human
10.0,14.0,0.7142857142857143,57.0,3.0,X9WHeyEL95Z-BLgqQQ6d0g/D8SO-YkIwgrk0E-efYbPdQ,human
7.0,5.0,2.833333333333333,30.0,1.0,X9kokLWxFqJiG4kKXxEYcA/67SVEom1fLwM4ZedNyKTOQ,human
1.0,0.0,0.0,14.0,0.0,X9rYEZKNyVtWrGRd81KFOA/SafvvB3Kg5k99blhKosYig,human
173.0,930.0,4.793979711283292,791.0,28.0,XA6NxUTAnJd0y36_xma8Mg/f6H2KxEWXZrnfHAslvHMUQ,human
37.0,30.0,4.661038961038961,49.0,5.0,XApBCorvhB-fgQPOu8arkw/bPTjnqfdeFoZTg6K4Ura7w,human
58.0,57.0,3.544230769230769,174.0,1.0,XAx1xY0-iLAKHBS5Jsw90A/7UF_ngE-nBZQWGxbwQOCpg,human
54.0,44.0,3.2365384615384616,123.0,1.0,XAx1xY0-iLAKHBS5Jsw90A/mxorWML-R1km5o7GwUWw8A,human
75.0,46.0,5.4,59.0,1.0,XBvo_q_5lYTuln2HbtC3dw/uxqdGmw9tyI3d32BPMOnyA,human
34.0,31.0,1.9857142857142858,50.0,0.0,XC6-WKQhfByuWCmO7qIpnA/_NZCDGChdBim3nRdZUbZZg,human
3.0,1.0,0.0,18.0,0.0,XCdoX-eXvN4lxtayFV3aMw/WMWC48EMe76IuzEQEXXGmA,human
4.0,5.0,3.0,17.0,1.0,XCldmmAZ_Zjm3PP_bIZ4WA/EeOx1YT4NsqxNKDXChjeQw,human
176.0,19.0,17.576923076923077,60.0,0.0,XD1ZutuKRUn3LNtBq_Egpg/KR7kIoHf0w8CPsFGDeworQ,human
176.0,21.0,17.576923076923077,83.0,1.0,XD1ZutuKRUn3LNtBq_Egpg/efRBn_v0zJcGrFXUimFz0Q,human
69.0,67.0,2.0508274231678487,130.0,3.0,XDq5V8n9z7seplxVC1p8Gw/YmCOCK3Cmo1tvJdU5lnxJQ,human
2.0,7.0,0.2857142857142857,60.0,1.0,XDzP6v1TwR_ZbH2imaGX7g/vcJLci3KHP4IohqbmzHURw,human
13.0,11.0,3.1,74.0,4.0,XE4_GPGbrQunVUGf8qTUbw/8ZQ2l-ZbsDCV4v2CGpVkNQ,human
26.0,42.0,1.125,77.0,5.0,XEtDRgEWtO_3vnBGm-9tzw/uQAXOmc15Bnl2q8UgioMAA,human
10.0,12.0,2.1904761904761902,20.0,4.0,XF1OXX4FMmFHABOJE78QwA/HZyq3LWOesqiS7k-enfsag,human
4.0,5.0,1.0,37.0,1.0,XF6rA6tUu15yY9graxFnsw/dlx4tPbN6A6dlovxMjpHSw,human
53.0,28.0,4.535714285714286,62.0,3.0,XFI5ccTUhbc7Wq0u1xGpPA/WGvvbrlKhXfETMttnt3EMw,human
11.0,2.0,4.5,18.0,1.0,XFayejm1-LVMIn9xtQhwLw/XFayejm1-LVMIn9xtQhwLw,human
3.0,2.0,3.0,20.0,0.0,XFeL5TyRGpJhnNJMVkW_aA/XmzWq5zt9nOwjwLBkikXoQ,human
0.0,0.0,0.0,13.0,1.0,XG1MIiQgnz-Zg0GJbqiqRw/CeIsOyqUq4Df2ubU84Uxzg,human
17.0,15.0,2.111111111111111,36.0,0.0,XG1ykvsyguE99hejTd2xKQ/WmzIr52bH7RGLbbo0R9p5Q,human
56.0,80.0,11.70238095238095,166.0,7.0,XGdSWvhVGb2Xk-VFPuYlHA/O-yxMSuBSwsP7SmLG_wsgg,human
0.0,0.0,0.0,12.0,0.0,XGlqjFz9Ybx_iU93gt6iuQ/wzNmov-UrS4baU9ekWnGDQ,human
8.0,6.0,4.25,57.0,2.0,XH6M6hJGGokWmDaX15WYNw/mHvKsBuSnrLAeHeyJCFckg,human
1.0,1.0,1.0,21.0,0.0,XH943QNvJzJqAemQMGiiMw/xczBCPrkH7aYQjwmGwGkOQ,human
8.0,7.0,4.666666666666667,30.0,0.0,XHHonu8nHsc-JnL8kQM5UQ/7i-vMSPTa6KwwRMAmAus2w,human
11.0,9.0,6.166666666666667,56.0,3.0,XHHonu8nHsc-JnL8kQM5UQ/sHmjd5G0nk_3yfLNL4yegA,human
4.0,4.0,2.0,27.0,1.0,XHNdzzti2torfN8PMPF_eA/xRstNmhiOgJobqeFaOmNFw,human
29.0,19.0,2.9090909090909087,36.0,4.0,XI5UAgvRkWyRmdElGOkEeg/LmiB7Z6JOYPdj1DeluCkFA,human
3.0,5.0,1.0,36.0,3.0,XIPasKGWYm5dLdaPgIm-fw/dN3tglWasFMwB23qLlaf_Q,human
38.0,92.0,3.776315789473684,521.0,2.0,XJI5N4MJbXRN2k3w0ItYDw/TO3xftR96SPKdtcP5M2ing,human
7.0,1.0,7.0,40.0,1.0,XJszp7njiDT7I7ycw4QdPQ/YqsV-GaxiPe74cFQo8bGIg,human
0.0,0.0,0.0,5.0,0.0,XK0aPEv26pUdDxEV3pqINA/iWkmetyfT_M4CfqvYdVPTg,human
0.0,0.0,0.0,31.0,4.0,XK8aPfU2y2AeUef8Jk9pbA/iCH04P6eRtt9SOBlymHzSQ,human
9.0,14.0,2.1666666666666665,59.0,2.0,XKEqRuJO5h2ITuC8SGxlaA/Ni64etY204YXSlax12ydcw,human
5.0,2.0,2.5,24.0,2.0,XKPZw53w2tetcCuB0lyaOA/Qq87dXD-5HyRPVYPc7kOmQ,human
16.0,19.0,1.9487179487179487,46.0,1.0,XKkj8zOPmyRlCCOYExV7Lg/nOC7yF5Cv8vqdfM7AAAIQA,human
20.0,14.0,6.083333333333333,50.0,0.0,XL4Bks00Bgb14tHzp0cYRA/x3-K7JjnG-GrGAW0PnuoLQ,human
23.0,10.0,15.0,92.0,1.0,XLNS8-ReHJz30prLDfgHHw/GKE8SiVtqUbxxwKQo-_dog,human
6.0,5.0,2.0,44.0,0.0,XLRPIG4zUKbcK22qL1-9PA/58wUkMcuDr7UKbw0Y46PBA,human
0.0,1.0,0.0,32.0,0.0,XLiA7Q_4CoyanWizkPoKVA/Jd8ZcNupGldemyd2CNpn1A,human
0.0,1.0,0.0,32.0,0.0,XLiA7Q_4CoyanWizkPoKVA/jkYiVwLWkGvXsQ5EPibvsw,human
25.0,50.0,1.0289855072463767,102.0,4.0,XLjpouAqxC7uOvHCg_h3XQ/3wypQGxf93KlucITBxRg-A,human
19.0,19.0,2.7435897435897436,30.0,3.0,XLmwDQNkptgqXzM0flFHfQ/SpbNaytefIVHSBNOyNATRg,human
6.0,10.0,2.15,70.0,4.0,XMT0IPhDYxcK2gpRClALIA/JTq1ir69A62TJMC70TX6lg,human
0.0,2.0,0.0,13.0,1.0,XMqE14Ue7mHRjVt2tHwUpg/vR7VzRUk-I0uH8ASUpf0YA,human
0.0,0.0,0.0,20.0,0.0,XNMO_PiS0cEzQzxihvtkRA/T0rcv4xvZtz8ijKCrCvxCg,human
4.0,4.0,0.5,26.0,1.0,XNRRAWRop1bmGzB4CyI_0g/rSnejXfkEdZeNqidl0edFw,human
11.0,8.0,2.8333333333333335,75.0,3.0,XN_n7Q0pr7Mo6RfnZF04Qg/iNVBzFyvVYlw1e804VYN4w,human
5.0,3.0,3.0,16.0,3.0,XNmm0IWUP9x9K_hdlMTLdw/Z-xehcCQ8_i3cISQfHt5tQ,human
27.0,49.0,3.6074074074074076,91.0,4.0,XNpbnrUf48s3eOBLQc7Nkg/9Qa6Rpgb7swaC-h8IzCZGw,human
7.0,10.0,0.7,26.0,3.0,XNtJY9rhaxpN6tjjw0DzGg/AAaYU1mRi1-1AS8A6H2EIA,human
19.0,20.0,1.5,138.0,2.0,XON20KIczJfc6zh9HqwK_g/EG2G3mMlnRhlSnwcnG88dg,human
11.0,5.0,1.6,35.0,0.0,XONfv_oAJRcWdLvzEJj69w/GTUOvm967JL5vGVmMqOHjQ,human
0.0,0.0,0.0,9.0,0.0,XOOORGJ6dIhfe2IVqH3bxA/evY4WJxJp3XF6QHIHoGzuA,human
1.0,2.0,0.5,68.0,3.0,XOj2IEjVA-giKHGfrc1qww/lA7zzujZWUUqo-L7pOzJIA,human
1.0,2.0,0.5,17.0,1.0,XPE0XUEFXABD9q7P4ogmKA/lRnCjlA2ktJUW-CB136p7A,human
0.0,0.0,0.0,11.0,1.0,XPJZsWVbDS7q9vDgnFdNlg/ZZZ0N9HIXFbPlr0phkhx_w,human
